race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,rcv_field,rcv_winner_name,rcv_exhausted,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_coh,rep_coh,ind_coh,dem_outside,rep_outside,dem_spent,rep_spent,ind_spent,dem_small,rep_small,ind_small,dem_pac,rep_pac,ind_pac,dem_self,rep_self,ind_self,dem_debt,rep_debt,ind_debt,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
TX-36,house,TX,36,Rhonda Hart,Brian Babin,DEM,REP,REP,REP,-16.5,5.2,94.8,Likely R,-19.71,5.3,-16.5,0.0,-2.56,0.47,-25.28,8.78,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,1006944,0,0,908646,0,0,0,0,744500,0,0,3949,0,0,432302,0,0,0,0,4797,0,0,41.75,58.25,0.0,91135,127154,0,0,218289
TX-37,house,TX,37,Greg Casar,Lauren Peña,DEM,REP,DEM,DEM,69.16,100.0,0.0,Safe D,63.08,5.3,69.16,0.0,-0.07,0.85,57.7,11.46,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1172881,0,0,597005,0,0,0,0,946714,0,0,266992,0,0,251220,0,0,0,0,0,10000,0,0,84.58,15.42,0.0,194438,35449,0,0,229887
TX-38,house,TX,38,Melissa McDonough,Jon Bonck,DEM,REP,,REP,-14.58,7.5,92.5,Likely R,-17.15,5.3,-14.04,-2.01,-0.55,0.37,-21.3,6.71,False,False,GRN,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,66929,1644127,0,43939,89133,0,43939,662527,45689,1554994,0,12712,25840,0,1500,173125,0,28042,351231,0,113240,330000,0,41.78,56.04,2.18,103617,138997,5407,0,248020
UT-01,house,UT,01,Ben McAdams,Riley Owen,DEM,REP,,REP,35.79,100.0,0.0,Safe D,24.91,5.3,35.79,2.13,3.35,0.1,24.33,11.46,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2262255,132533,0,299350,9568,0,2434219,0,1977908,122965,0,223153,3234,0,193291,4000,0,0,30000,0,0,0,0,67.89,32.11,0.0,155554,73556,0,0,229110
UT-02,house,UT,02,Peter Crosby,Blake Moore,DEM,REP,REP,REP,-36.11,0.0,100.0,Safe R,-30.59,5.3,-36.11,-1.71,-8.71,-0.41,-29.9,-6.21,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,60225,2536636,0,23283,1886962,0,520898,521354,31698,2183697,0,22930,6329,0,0,1421500,0,175,0,0,0,0,0,31.94,68.06,0.0,82527,175833,0,0,258360
UT-03,house,UT,03,Kent Udell,Celeste Maloy,DEM,REP,REP,REP,-44.27,0.0,100.0,Safe R,-42.81,5.3,-44.27,-1.72,-4.59,-0.46,-42.42,-1.85,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,47533,1453861,0,13335,322379,0,300000,1328557,34198,1238503,0,0,7393,0,131,672923,0,20,0,0,1534,0,0,27.86,72.14,0.0,75268,194868,0,0,270136
UT-04,house,UT,04,Jonny Larsen,Mike Kennedy,DEM,REP,REP,REP,-42.49,0.0,100.0,Safe R,-34.05,5.3,-42.49,-1.72,-11.49,-0.53,-33.43,-9.06,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,53579,971392,0,1129,391557,0,0,0,52450,705038,0,7510,3919,0,450,494000,0,36155,0,0,35222,225000,0,28.75,71.25,0.0,81618,202230,0,0,283848
VA-01,house,VA,01,Shannon Taylor,Rob Wittman,DEM,REP,REP,REP,-3.62,35.8,64.2,Lean R,-2.9,5.3,-4.07,-0.24,-5.6,-0.63,-5.0,1.39,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,41.97,45.92,2,-1.05,0.15,2140980,4053142,0,1004227,4292789,0,2374659,0,1136753,1136232,0,331552,54324,0,342015,1169350,0,0,0,0,0,0,0,48.19,51.81,0.0,164147,176469,0,0,340616
VA-02,house,VA,02,Elaine Luria,Jen Kiggans,DEM,REP,REP,REP,4.56,67.6,32.4,Lean D,2.85,5.3,5.9,-0.19,-1.67,-0.4,-0.27,4.83,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,47.0,47.0,1,-3.0,0.15,4659795,5954338,0,3582723,3391740,0,35802,168502,1077072,2608075,0,562196,784112,0,405663,1255601,0,8010,0,0,0,38101,0,52.28,47.72,0.0,151559,138331,0,0,289890
VA-03,house,VA,03,Bobby Scott,Edwin Rivera,DEM,REP,DEM,DEM,50.95,100.0,0.0,Safe D,38.94,5.3,50.95,1.93,4.81,-0.03,35.17,15.78,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,688200,6555,0,191843,1762,0,0,0,659220,4793,0,26802,1305,0,305381,500,0,0,4100,0,3191,0,0,75.48,24.52,0.0,169589,55100,0,0,224690
VA-04,house,VA,04,Jennifer McClellan,Robert Murray,DEM,REP,DEM,DEM,47.37,100.0,0.0,Safe D,36.83,5.3,47.37,0.0,5.25,-0.01,33.18,14.19,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1135225,0,0,197426,0,0,0,0,991901,0,0,79210,0,0,607800,0,0,0,0,0,0,0,0,73.68,26.32,0.0,197924,70687,0,0,268611
VA-05,house,VA,05,Tom Perriello,John McGuire,DEM,REP,REP,REP,-5.4,29.5,70.5,Lean R,-8.54,5.3,-5.26,0.2,-1.67,-0.56,-12.41,7.01,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,44.0,47.0,1,-6.0,0.178,2140402,1781840,0,1511291,524346,0,629024,0,629110,1291713,0,211452,449073,0,106850,415801,0,13111,0,0,0,41488,0,47.3,52.7,0.0,147045,163818,0,0,310863
VA-06,house,VA,06,Beth Macy,Ben Cline,DEM,REP,REP,REP,-20.6,2.1,97.9,Safe R,-21.21,5.3,-20.6,0.11,-4.2,-0.61,-24.47,3.86,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1686322,1441436,0,847470,711442,0,0,6348,838852,1058317,0,445062,46824,0,39250,597760,0,0,0,0,0,0,0,39.7,60.3,0.0,114183,173450,0,0,287634
VA-07,house,VA,07,Eugene Vindman,Doug Ollivant,DEM,REP,DEM,DEM,18.53,96.6,3.4,Safe D,6.69,5.3,18.53,2.75,3.73,0.06,2.91,15.62,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,12355664,251134,0,6573093,65801,0,180667,48024,5917504,185334,0,6484357,29179,0,821234,7250,0,716,0,0,0,0,0,59.27,40.73,0.0,167631,115212,0,0,282843
VA-08,house,VA,08,Don Beyer,Tony Sabio,DEM,REP,DEM,DEM,63.61,100.0,0.0,Safe D,55.42,5.3,63.61,2.56,0.24,0.1,50.9,12.71,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2125761,21917,0,838934,17903,0,0,0,1843890,4014,0,100225,3439,0,573250,6000,0,0,3712,0,0,0,0,81.81,18.19,0.0,223456,49693,0,0,273148
VA-09,house,VA,09,Joy Powers,Morgan Griffith,DEM,REP,REP,REP,-39.85,0.0,100.0,Safe R,-40.87,5.3,-39.85,-1.97,-1.45,-0.85,-44.43,4.58,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,85335,1828839,0,13941,973867,0,0,0,71395,1318861,0,17512,18255,0,3,1224589,0,2587,0,0,0,0,0,30.08,69.92,0.0,86016,199967,0,0,285983
VA-10,house,VA,10,Suhas Subramanyam,Dave Beckwith,DEM,REP,DEM,DEM,20.64,97.9,2.1,Safe D,13.38,5.3,20.64,1.54,0.51,-0.09,8.58,12.07,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1170446,107334,0,582812,54260,0,0,0,678467,53073,0,86553,6365,0,320985,2000,0,2171,50000,0,0,50000,0,60.32,39.68,0.0,177569,116805,0,0,294374
VA-11,house,VA,11,James Walkinshaw,Arthur Purves,DEM,REP,DEM,DEM,49.38,100.0,0.0,Safe D,39.66,5.3,49.38,3.01,1.67,-0.26,35.29,14.09,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2758961,5637,0,979176,200,0,1012792,2790,1779785,5437,0,392033,1155,0,932069,0,0,0,3982,0,0,3982,0,74.69,25.31,0.0,219329,74322,0,0,293651
VT-01,house,VT,01,Rebecca Balint,Gerald Malloy,DEM,REP,DEM,DEM,35.34,100.0,0.0,Safe D,19.56,5.3,35.29,1.67,9.71,-0.95,32.77,2.57,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,60.96,25.34,2,35.62,0.165,956339,58280,0,626332,19707,0,0,0,475768,38573,0,206782,6258,0,280029,0,0,0,5055,0,0,16500,0,67.67,32.33,0.0,174998,83598,0,0,258595
WA-01,house,WA,01,Suzan DelBene,Mary Silva,DEM,REP,DEM,DEM,38.27,100.0,0.0,Safe D,30.07,5.3,38.27,3.17,0.33,-0.6,29.71,8.56,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,3550452,3186,0,1109685,820,0,113120,0,3504488,2622,0,776471,442,0,1479993,0,0,0,2244,0,495000,0,0,69.14,30.86,0.0,181194,80890,0,0,262083
WA-02,house,WA,02,Rick Larsen,Edwin H. Feller,DEM,REP,DEM,DEM,33.41,99.9,0.1,Safe D,24.1,5.3,33.41,0.0,4.54,-0.53,24.45,8.96,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2038786,0,0,652100,0,0,0,0,1634123,0,0,118658,0,0,1157275,0,0,0,0,0,0,0,0,66.7,33.3,0.0,198495,99087,0,0,297583
WA-03,house,WA,03,Marie Gluesenkamp Perez,John Braun,DEM,REP,DEM,DEM,7.46,77.1,22.9,Likely D,-3.74,5.3,9.48,0.77,7.75,-0.59,-3.4,10.86,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,41.67,42.92,2,-4.0,0.15,6292683,2214441,0,2064820,1267035,0,247821,116909,4254323,947406,0,278709,205710,0,864716,279845,0,0,11434,0,8500,600,0,53.73,46.27,0.0,159548,137394,0,0,296942
WA-04,house,WA,04,John Duresky,Amanda McKinney,DEM,REP,,REP,-16.04,5.7,94.3,Likely R,-20.54,5.3,-16.04,-1.52,0.0,0.72,-21.24,5.19,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,179020,981820,0,34309,215447,0,0,2125940,144711,766373,0,50216,192066,0,7000,110500,0,887,63792,0,600,0,0,41.98,58.02,0.0,91775,126852,0,0,218627
WA-05,house,WA,05,Carmela Conroy,Michael Baumgartner,DEM,REP,REP,REP,-24.5,0.8,99.2,Safe R,-11.1,5.3,-27.24,-0.75,-19.99,-0.7,-11.11,-13.39,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,47.0,53.0,1,-9.0,0.15,396217,1738226,0,74463,953784,0,686438,121058,334896,976007,0,88416,186660,0,13100,366950,0,9941,0,0,23421,0,0,37.75,62.25,0.0,107238,176838,0,0,284075
WA-06,house,WA,06,Emily Randall,Teresa Fox,DEM,REP,DEM,DEM,26.41,99.5,0.5,Safe D,19.18,5.3,26.41,2.08,0.51,-0.66,19.89,6.52,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1195247,27615,0,241631,2836,0,0,0,981488,24779,0,231651,8476,0,311706,1000,0,0,7535,0,0,12344,0,63.21,36.79,0.0,193046,112378,0,0,305424
WA-07,house,WA,07,Pramila Jayapal,Nirav Sheth,DEM,REP,DEM,DEM,82.26,100.0,0.0,Safe D,77.58,5.3,82.26,2.79,-2.85,-0.56,77.56,4.7,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2502816,11811,0,1766786,5044,0,0,0,2748755,10525,0,1008781,661,0,281113,0,0,0,5900,0,0,0,0,91.13,8.87,0.0,279161,27176,0,0,306337
WA-08,house,WA,08,Kim Schrier,Spencer Meline,DEM,REP,DEM,DEM,16.78,95.1,4.9,Safe D,6.12,5.3,16.78,2.15,3.8,-0.59,5.97,10.81,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,3016894,126517,0,3508751,89862,0,105040,0,1329765,36655,0,197673,2560,0,900550,0,0,0,85000,0,0,85000,0,58.39,41.61,0.0,175182,124833,0,0,300016
WA-09,house,WA,09,Adam Smith,Doug Basler,DEM,REP,DEM,DEM,51.19,100.0,0.0,Safe D,43.74,5.3,51.19,1.92,0.47,-0.25,42.69,8.49,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1882001,99242,0,869549,5021,0,0,0,1583206,94764,0,94878,3317,0,563165,0,0,0,72760,0,0,760,0,75.59,24.41,0.0,169648,54775,0,0,224424
WA-10,house,WA,10,Marilyn Strickland,Chris D. Chung,DEM,REP,DEM,DEM,25.22,99.3,0.7,Safe D,18.4,5.3,25.22,0.0,1.92,-0.4,18.6,6.61,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1511304,0,0,677498,0,0,391134,0,1414394,0,0,65724,0,0,667380,0,0,0,0,0,50000,0,0,62.61,37.39,0.0,157437,94023,0,0,251460
WI-01,house,WI,01,Mitchell Berman,Bryan Steil,DEM,REP,REP,REP,-4.35,33.2,66.8,Lean R,-2.92,5.3,-4.42,-1.49,-4.89,-0.42,-4.58,0.22,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,47.88,49.02,2,-4.04,0.17,712984,5467777,0,151644,6327099,0,0,89555,561340,1359849,0,345825,253363,0,19500,1634675,0,0,0,0,0,0,0,47.82,52.18,0.0,135320,147641,0,0,282961
WI-02,house,WI,02,Mark Pocan,(no Republican filed),DEM,REP,DEM,DEM,49.31,100.0,0.0,Safe D,42.06,5.3,49.31,0.0,2.65,-0.7,40.75,8.56,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,,,,0,,0.0,814874,0,0,884043,0,0,0,0,933048,0,0,124620,0,0,401660,0,0,0,0,0,0,0,0,74.66,25.34,0.0,245410,83315,0,0,328725
WI-03,house,WI,03,Rebecca Cooke,Derrick Van Orden,DEM,REP,REP,REP,5.01,69.2,30.8,Lean D,-5.75,5.3,6.01,0.09,7.27,-0.91,-7.51,12.53,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,49.96,46.05,5,0.9,0.194,8601146,7526052,0,1826605,4677029,0,27821,183830,6784680,3365829,0,2645733,1592300,0,523475,1009742,0,0,0,0,0,181867,0,52.51,47.49,0.0,155011,140208,0,0,295219
WI-04,house,WI,04,Gwen Moore,Tim Rogers,DEM,REP,DEM,DEM,62.72,100.0,0.0,Safe D,53.79,5.3,62.72,0.0,3.43,0.2,52.47,10.25,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1070659,0,0,28561,0,0,25000,0,1064346,0,0,35303,0,0,682991,0,0,668,0,0,4000,0,0,81.36,18.64,0.0,196888,45105,0,0,241993
WI-05,house,WI,05,Andrew Beck,Scott Fitzgerald,DEM,REP,REP,REP,-24.45,0.8,99.2,Safe R,-21.99,5.3,-24.45,-2.32,-4.66,-0.78,-22.45,-1.99,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,14612,1376100,0,3158,1327087,0,0,0,11590,886619,0,3829,45262,0,0,872850,0,1625,0,0,425,0,0,37.78,62.22,0.0,127335,209741,0,0,337076
WI-06,house,WI,06,Brad Smith,Glenn Grothman,DEM,REP,REP,REP,-18.26,3.6,96.4,Safe R,-15.6,5.3,-17.07,-1.13,-4.83,-0.81,-16.7,-1.57,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,39.0,61.0,1,-25.0,0.15,166061,929020,0,60280,829736,0,0,0,105780,621774,0,53620,97239,0,1000,277750,0,11286,0,0,0,139110,0,40.87,59.13,0.0,122396,177089,0,0,299484
WI-07,house,WI,07,Fred Clark,Michael Alfonso,DEM,REP,,REP,-18.06,3.8,96.2,Safe R,-21.22,5.3,-18.06,-1.15,0.0,-0.99,-22.84,4.79,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,423041,1351546,0,173977,663408,0,199405,3289705,249064,688138,0,115985,63888,0,6500,211000,0,5030,0,0,5000,0,0,40.97,59.03,0.0,126714,182553,0,0,309267
WI-08,house,WI,08,Rick Crosson,Tony Wied,DEM,REP,REP,REP,-14.38,7.8,92.2,Likely R,-15.39,5.3,-14.38,-1.66,-1.81,-0.83,-16.46,2.08,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,75430,1090216,0,23332,515561,0,0,0,39307,619885,0,19451,96766,0,6661,596900,0,1960,0,0,0,634225,0,42.81,57.19,0.0,128990,172328,0,0,301318
WV-01,house,WV,01,Vince George,Carol Miller,DEM,REP,REP,REP,-41.5,0.0,100.0,Safe R,-44.3,5.3,-41.5,-1.33,-0.22,-0.95,-45.2,3.7,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,258330,1746898,0,258330,604379,0,0,25515,0,1382061,0,1480,2971,0,0,1232139,0,240000,0,0,240000,417993,0,29.25,70.75,0.0,74670,180593,0,0,255263
WV-02,house,WV,02,Ace Parsi,Riley Moore,DEM,REP,REP,REP,-41.0,0.0,100.0,Safe R,-39.86,5.3,-41.0,-1.51,-4.03,-0.91,-40.38,-0.62,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,134245,1325162,0,43669,751072,0,0,0,90575,697053,0,33670,204309,0,1000,522450,0,60,0,0,0,60882,0,29.5,70.5,0.0,82130,196280,0,0,278410
WY-01,house,WY,01,Lisa Kinney,Chuck Gray,DEM,REP,,REP,-41.75,0.0,100.0,Safe R,-45.14,5.3,-41.75,-1.27,0.0,-0.64,-46.96,5.21,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,17946,1621197,0,2010,240146,0,723633,36970,15936,1381051,0,6081,11618,0,0,2500,0,0,1377000,0,11223,1377000,0,29.13,70.87,0.0,54855,133479,0,0,188334
