race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,rcv_field,rcv_winner_name,rcv_exhausted,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_coh,rep_coh,ind_coh,dem_outside,rep_outside,dem_spent,rep_spent,ind_spent,dem_small,rep_small,ind_small,dem_pac,rep_pac,ind_pac,dem_self,rep_self,ind_self,dem_debt,rep_debt,ind_debt,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
MO-03,house,MO,03,Bethany Mann,Bob Onder,DEM,REP,REP,REP,-19.56,2.7,97.3,Safe R,-20.24,5.31,-19.56,-1.78,-2.01,-0.83,-20.27,0.71,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,43339,950350,0,2776,471459,0,0,0,44990,636335,0,24959,77804,0,125,373480,0,0,0,0,542,894000,0,40.22,59.78,0.0,114575,170284,0,0,284859
MO-04,house,MO,04,Jordan Herrera,Mark Alford,DEM,REP,REP,REP,-21.83,1.6,98.4,Safe R,-21.08,5.31,-21.83,-2.07,-3.26,-0.73,-21.37,-0.46,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,41657,1392968,0,19366,747401,0,0,0,22674,864475,0,15561,16601,0,0,567061,0,8558,0,0,0,0,0,39.09,60.91,0.0,108079,168433,0,0,276512
MO-05,house,MO,05,Emanuel Cleaver,Rick Brattin,DEM,REP,DEM,DEM,-8.81,19.0,81.0,Likely R,-17.47,5.31,-8.81,0.69,3.1,-0.45,-18.62,9.81,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1336738,331764,0,1142882,222510,0,1213054,982544,1083483,109254,0,148137,4286,0,849891,39087,0,0,0,0,0,0,0,45.59,54.41,0.0,106244,126779,0,0,233024
MO-06,house,MO,06,Josh Smead,Chris Stigall,DEM,REP,,REP,-23.27,1.1,98.9,Safe R,-26.78,5.31,-23.27,-1.04,0.0,-0.75,-27.0,3.73,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,71949,599336,0,16727,166050,0,182000,248691,55222,433286,0,31868,18699,0,0,76000,0,8353,0,0,0,63950,0,38.37,61.63,0.0,101289,162709,0,0,263998
MO-07,house,MO,07,Missi Hesketh,Eric Burlison,DEM,REP,REP,REP,-43.35,0.0,100.0,Safe R,-43.17,5.31,-43.35,-2.04,-2.63,-0.83,-43.18,-0.17,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,50540,1464359,0,33543,957571,0,0,12107,22134,1108175,0,26365,619520,0,8500,246255,0,0,0,0,0,0,0,28.32,71.68,0.0,74653,188914,0,0,263567
MO-08,house,MO,08,Christopher Reichard,Jason Smith,DEM,REP,REP,REP,-54.58,0.0,100.0,Safe R,-53.72,5.31,-54.58,-3.42,-1.83,-0.93,-54.42,-0.16,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,5674,5264183,0,1942,5012103,0,0,0,3732,3269224,0,4269,273782,0,0,2734275,0,109,0,0,5196,0,0,22.71,77.29,0.0,58720,199852,0,0,258572
MS-01,house,MS,01,Cliff Johnson,Trent Kelly,DEM,REP,REP,REP,-32.3,0.1,99.9,Safe R,-33.7,5.31,-32.3,-0.42,-2.99,-0.5,-37.53,5.24,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,551243,1004205,0,149645,863664,0,0,0,401599,749399,0,137251,16080,0,2500,500635,0,21869,0,0,0,0,0,33.85,66.15,0.0,76788,150048,0,0,226836
MS-02,house,MS,02,Bennie Thompson,Ron Eller,DEM,REP,DEM,DEM,35.65,100.0,0.0,Safe D,24.69,5.31,35.65,1.61,4.05,-0.02,20.59,15.05,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,770971,45390,0,1449522,35874,0,0,0,947613,46245,0,6419,6118,0,566744,150,0,0,2921,0,0,2500,0,67.82,32.18,0.0,136092,64567,0,0,200658
MS-03,house,MS,03,Michael Chiaradio,Michael Guest,DEM,REP,REP,REP,-23.79,1.0,99.0,Safe R,-25.88,5.31,-23.79,-1.09,-1.67,-0.47,-29.5,5.7,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,155400,822761,0,23208,962515,0,0,0,132191,371591,0,69258,5410,0,2800,370000,0,17776,0,0,17149,0,0,38.1,61.9,0.0,86264,140132,0,0,226395
MS-04,house,MS,04,Jeffrey Hulum III,Mike Ezell,DEM,REP,REP,REP,-41.4,0.0,100.0,Safe R,-39.52,5.31,-41.4,-1.93,-4.75,-0.51,-43.01,1.61,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,29045,990106,0,6534,123359,0,0,0,22864,1018212,0,5890,12096,0,500,477000,0,3500,0,0,3500,0,0,29.3,70.7,0.0,60279,145437,0,0,205715
MT-01,house,MT,01,Sam Forstag,Aaron Flint,DEM,REP,,REP,-6.31,26.4,73.6,Lean R,-10.96,5.31,-6.79,-0.16,0.0,-0.98,-11.92,5.61,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,43.87,44.5,2,-3.63,0.15,1382873,1303394,0,550079,502201,0,284893,1582554,832794,801193,0,495944,290173,0,140650,330600,0,1267,0,0,0,246238,0,46.84,53.16,0.0,105606,119842,0,0,225448
MT-02,house,MT,02,Brian Miller,Troy Downing,DEM,REP,REP,REP,-32.51,0.1,99.9,Safe R,-29.92,5.31,-32.51,-2.59,-4.27,-1.04,-30.51,-2.01,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,19174,2127927,0,3166,650464,0,0,0,14573,1588993,0,4916,496243,0,1000,681678,0,4832,0,0,0,2026506,0,33.74,66.26,0.0,66348,130278,0,0,196626
NC-01,house,NC,01,Don Davis,Laurie Buckhout,DEM,REP,DEM,DEM,3.14,62.4,37.6,Lean D,-7.95,5.31,3.46,0.09,6.36,-0.35,-11.71,14.85,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,44.29,40.94,3,1.29,0.15,4287386,3793077,0,3570366,1829661,0,1059078,920003,987862,1989720,0,367550,83111,0,1530112,351704,0,0,2402740,0,0,3501000,0,51.57,48.43,0.0,150470,141321,0,0,291792
NC-02,house,NC,02,Deborah Ross,Eugene Douglass,DEM,REP,DEM,DEM,45.33,100.0,0.0,Safe D,36.82,5.31,45.33,0.0,3.34,-0.14,34.41,10.92,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1675978,0,0,1337687,0,0,0,0,1075801,0,0,65366,0,0,689413,0,0,0,0,0,9555,0,0,72.67,27.33,0.0,210118,79034,0,0,289152
NC-03,house,NC,03,Raymond Smith Jr.,Greg Murphy,DEM,REP,REP,REP,-7.46,22.9,77.1,Likely R,-9.99,5.31,-7.78,-1.35,-1.67,-0.08,-13.76,6.3,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,41.0,44.0,1,-6.0,0.18,223119,2357956,0,73711,2697820,0,371202,0,137467,1243599,0,70520,28721,0,27250,1037799,0,100,0,0,0,0,0,46.27,53.73,0.0,112090,130166,0,0,242256
NC-04,house,NC,04,Valerie Foushee,Max Ganorkar,DEM,REP,DEM,DEM,58.84,100.0,0.0,Safe D,48.52,5.31,58.84,1.88,3.37,-0.24,46.04,12.81,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,912011,11917,0,47788,16967,0,2382171,241900,949918,10302,0,86347,1095,0,495618,1000,0,0,4569,0,4000,0,0,79.42,20.58,0.0,242892,62935,0,0,305827
NC-05,house,NC,05,Chuck Hubbard,Virginia Foxx,DEM,REP,REP,REP,-10.69,14.4,85.6,Likely R,-14.85,5.31,-10.69,-0.82,0.13,-0.46,-17.92,7.23,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,394695,1662604,0,99815,3369069,0,377958,0,302276,1204804,0,181733,25085,0,3350,419516,0,0,0,0,20000,0,0,44.65,55.35,0.0,127615,158172,0,0,285788
NC-06,house,NC,06,Cyril Jefferson,Addison McDowell,DEM,REP,REP,REP,-12.93,10.0,90.0,Likely R,-15.02,5.31,-12.93,-1.22,-1.67,-0.33,-17.36,4.43,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,199881,1226408,0,13898,381728,0,0,0,185984,852003,0,37641,16395,0,7400,515505,0,0,0,0,0,28602,0,43.53,56.47,0.0,119363,154821,0,0,274184
NC-07,house,NC,07,Kimberly Hardy,David Rouzer,DEM,REP,REP,REP,-10.16,15.6,84.4,Likely R,-11.04,5.31,-10.96,-1.34,-3.43,-0.47,-14.02,3.86,False,False,LIB,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,41.0,47.0,1,-9.0,0.244,293818,1990423,0,65017,2301487,0,0,0,228801,1124461,0,99168,6705,0,9411,1209699,0,0,0,0,0,0,0,44.19,54.19,1.62,137105,168111,5026,0,310241
NC-08,house,NC,08,Colby Watson,Mark Harris,DEM,REP,REP,REP,-17.02,4.6,95.4,Safe R,-17.07,5.31,-17.02,-1.86,-2.87,-0.52,-19.62,2.6,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,39569,1019134,0,2343,517853,0,0,13442,37232,608814,0,7059,74493,0,3700,200500,0,25460,0,0,0,0,0,41.49,58.51,0.0,118993,167802,0,0,286796
NC-09,house,NC,09,Richard Ojeda,Richard Hudson,DEM,REP,REP,REP,-11.51,12.6,87.4,Likely R,-13.37,5.31,-11.51,-0.22,-3.02,-0.21,-16.03,4.52,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2237508,3215341,0,163673,1335132,0,405280,0,2073836,2511943,0,1666772,214005,0,18842,1605397,0,0,0,0,0,0,0,44.24,55.76,0.0,118517,149357,0,0,267874
NC-10,house,NC,10,Ashley Bell,Pat Harrigan,DEM,REP,REP,REP,-15.78,5.9,94.1,Likely R,-15.19,5.31,-16.45,-1.6,-4.63,-0.34,-17.89,2.1,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,37.0,52.0,1,-12.0,0.15,84024,1081821,0,26174,451275,0,0,0,57805,683387,0,30263,81411,0,3050,359925,0,14948,0,0,8486,0,0,42.11,57.89,0.0,122728,168719,0,0,291447
NC-11,house,NC,11,Jamie Ager,Jennifer Balkcom,DEM,REP,,REP,-3.42,36.5,63.5,Lean R,-8.01,5.31,-3.42,0.0,0.0,-0.72,-9.61,6.19,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,3052354,0,0,2184778,0,0,446613,0,867576,0,0,556269,0,0,231570,0,0,0,0,0,0,0,0,48.29,51.71,0.0,149147,159719,0,0,308866
NC-12,house,NC,12,Alma Adams,Jack Codiga,DEM,REP,DEM,DEM,59.75,100.0,0.0,Safe D,50.24,5.31,59.75,1.26,2.65,0.29,47.04,12.71,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,370506,28704,0,456594,3,0,0,0,487322,28701,0,12384,1857,0,274275,0,0,0,3053,0,0,3000,0,79.87,20.13,0.0,198857,50105,0,0,248963
NC-13,house,NC,13,Paul Barringer,Brad Knott,DEM,REP,REP,REP,-13.54,9.0,91.0,Likely R,-14.74,5.31,-13.07,-0.19,-3.23,-0.22,-16.71,3.17,False,False,GRN,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1022610,1339161,0,514555,707795,0,0,0,508054,648627,0,76837,28235,0,8100,657718,0,461846,0,0,320000,760483,0,42.43,55.72,1.85,126425,166009,5512,0,297946
NC-14,house,NC,14,LaKesha Womack,Tim Moore,DEM,REP,REP,REP,-12.96,9.9,90.1,Likely R,-13.54,5.31,-14.37,-2.3,-3.38,-0.46,-15.22,2.25,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,40.0,48.0,1,-5.0,0.15,24888,1538952,0,-376,1581992,0,0,80948,26124,880526,0,11823,22782,0,2200,435700,0,0,0,0,0,0,0,43.52,56.48,0.0,124607,161730,0,0,286337
ND-01,house,ND,01,Trygve Hammer,Julie Fedorchak,DEM,REP,REP,REP,-35.64,0.0,100.0,Safe R,-36.86,5.31,-35.64,-1.5,-1.67,-0.92,-37.39,1.75,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,190064,1730663,0,67391,1055571,0,0,0,122672,1004420,0,98864,7624,0,2900,962475,0,15,0,0,0,0,0,32.18,67.82,0.0,82927,174782,0,0,257708
NE-01,house,NE,01,Christopher Backemeyer,Mike Flood,DEM,REP,REP,REP,-12.59,10.6,89.4,Likely R,-12.4,5.31,-13.58,-0.99,-4.96,-0.54,-13.23,0.63,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,38.0,45.0,1,-7.0,0.15,592233,2368910,0,290611,1560751,0,0,0,301622,1028941,0,98457,36065,0,25000,1127179,0,104319,0,0,100000,6046,0,43.7,56.3,0.0,97376,125435,0,0,222811
NE-02,house,NE,02,Denise Powell,Brinker Harding,DEM,REP,,REP,9.67,83.2,16.8,Likely D,5.46,5.31,10.84,0.43,0.0,-0.36,4.68,4.98,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,46.5,40.5,1,3.0,0.15,2668287,2034386,0,997390,1070769,0,3115525,100001,1670897,963618,0,493969,52231,0,310406,255800,0,65033,3500,0,75000,0,0,54.83,45.17,0.0,121557,100128,0,0,221685
NE-03,house,NE,03,Becky Stille,Adrian Smith,DEM,REP,REP,REP,-56.13,0.0,100.0,Safe R,-53.35,5.31,-56.13,-2.18,-5.38,-0.53,-54.43,-1.7,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,55101,1777414,0,14834,1023354,0,0,282975,40268,1682292,0,11451,3630,0,50,1298250,0,36731,0,0,36731,0,0,21.94,78.06,0.0,47935,170580,0,0,218516
NH-01,house,NH,01,Stefany Shaheen,Anthony DiLorenzo,DEM,REP,,DEM,5.15,69.7,30.3,Lean D,0.5,5.31,5.15,0.19,0.0,-0.85,2.02,3.13,False,False,,0,,0.0,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2432372,2500778,0,604203,189086,0,3536789,902134,1828170,2311692,0,426835,81153,0,99355,20500,0,7000,1750000,0,0,1750000,0,52.57,47.43,0.0,152340,137418,0,0,289758
NH-02,house,NH,02,Maggie Goodlander,Lily Williams,DEM,REP,DEM,DEM,15.07,93.2,6.8,Likely D,2.55,5.31,14.85,0.92,6.93,-0.86,3.63,11.44,False,False,,0,,0.0,,0.0,0.0,,,0.0,projected,projected,49.97,34.15,7,15.82,0.223,4155360,1199750,0,2701065,627779,0,150000,0,1512294,701451,0,275917,645406,0,325303,1500,0,0,120000,0,0,120000,0,57.53,42.47,0.0,166030,122544,0,0,288574
NJ-01,house,NJ,01,Donald Norcross,Damon Galdo,DEM,REP,DEM,DEM,33.9,100.0,0.0,Safe D,24.12,5.31,33.9,2.5,2.11,-0.14,19.0,14.9,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1657743,11125,0,2365599,5056,0,0,0,999633,6138,0,11139,6233,0,791232,500,0,0,100,0,0,100,0,66.95,33.05,0.0,176835,87295,0,0,264130
NJ-02,house,NJ,02,Zack Mullock,Jeff Van Drew,DEM,REP,REP,REP,-9.06,18.4,81.6,Likely R,-7.68,5.31,-8.36,-1.01,-4.87,-0.1,-13.29,4.23,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,36.0,46.0,1,-13.0,0.15,462863,1930058,0,120210,1538041,0,0,0,342653,1154447,0,76814,219043,0,6000,327471,0,110000,0,0,110000,11668,0,45.47,54.53,0.0,119885,143760,0,0,263645
NJ-03,house,NJ,03,Herb Conaway,Michael McGuire,DEM,REP,DEM,DEM,23.27,98.9,1.1,Safe D,12.9,5.31,23.27,1.52,3.88,-0.34,7.92,15.36,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,934660,79190,0,439329,807,0,0,0,532745,78383,0,54194,5115,0,500874,0,0,0,21000,0,0,94594,0,61.64,38.36,0.0,166263,103482,0,0,269745
NJ-04,house,NJ,04,Rachel Peace,Chris Smith,DEM,REP,REP,REP,-28.3,0.3,99.7,Safe R,-25.69,5.31,-28.3,-1.52,-5.89,-0.51,-31.01,2.71,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,34352,592016,0,5363,488316,0,0,0,28989,467765,0,14725,85452,0,0,216783,0,6712,0,0,25692,0,0,35.85,64.15,0.0,101300,181269,0,0,282569
NJ-05,house,NJ,05,Josh Gottheimer,Sean Kirrane,DEM,REP,DEM,DEM,22.52,98.7,1.3,Safe D,7.48,5.31,22.52,2.86,7.03,-0.17,1.29,21.23,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,4765145,55656,0,12773075,8034,0,0,0,12704564,47622,0,20739,3603,0,882050,0,0,0,25054,0,0,24325,0,61.26,38.74,0.0,168587,106610,0,0,275197
NJ-06,house,NJ,06,Frank Pallone,Hillary Herzig,DEM,REP,DEM,DEM,28.49,99.7,0.3,Safe D,13.36,5.31,28.49,2.75,6.79,0.28,6.23,22.25,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2214837,7645,0,3066966,1866,0,0,0,2219781,5779,0,7797,1190,0,1455707,0,0,0,2786,0,0,4351,0,64.24,35.76,0.0,142781,79467,0,0,222248
NJ-07,house,NJ,07,Rebecca Bennett,Tom Kean Jr.,DEM,REP,REP,REP,5.0,69.2,30.8,Lean D,2.51,5.31,5.71,-0.04,-1.67,-0.4,-1.9,6.9,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,47.0,43.0,1,1.0,0.15,4272034,4892807,0,1445694,3634205,0,1799932,749383,2826340,1306888,0,632513,220555,0,272746,1194427,0,0,0,0,0,0,0,52.5,47.5,0.0,161328,145956,0,0,307284
NJ-08,house,NJ,08,Rob Menendez,(no Republican filed),DEM,REP,DEM,DEM,46.89,100.0,0.0,Safe D,37.46,5.31,46.1,0.0,1.67,1.66,28.85,18.04,False,False,IND,0,,0.0,Aristotle Eliopoulos,2.44,0.0,,,0.0,confirmed,,,,0,,0.0,1958766,0,0,679737,0,0,34890,0,1555715,0,0,13337,0,0,734489,0,0,0,0,0,0,0,0,71.65,25.91,0.0,108867,39360,0,3707,151934
NJ-09,house,NJ,09,Nelida Pou,Rosemary Pino,DEM,REP,DEM,DEM,21.72,98.4,1.6,Safe D,7.97,5.31,21.72,1.29,6.01,1.14,-1.3,23.01,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2661928,437829,0,1793359,39624,0,0,0,1021043,398205,0,231971,251372,0,1024879,0,0,0,0,0,0,157218,0,60.86,39.14,0.0,116595,74992,0,0,191587
NJ-10,house,NJ,10,LaMonica McIver,Carmen Bucco,DEM,REP,DEM,DEM,66.68,100.0,0.0,Safe D,56.31,5.31,66.68,2.8,1.49,0.77,48.73,17.95,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2136938,2270,0,814120,1018,0,0,0,1486031,1252,0,1072110,360,0,553383,0,0,0,910,0,0,0,0,83.34,16.66,0.0,148236,29634,0,0,177870
NJ-11,house,NJ,11,Analilia Mejia,Joe Hathaway,DEM,REP,DEM,DEM,21.13,98.1,1.9,Safe D,13.48,5.31,21.13,0.81,1.67,-0.14,7.93,13.2,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1823436,657711,0,27475,5036,0,648446,0,1795960,652675,0,633740,71416,0,336506,40500,0,7000,0,0,111426,11452,0,60.56,39.44,0.0,167288,108928,0,0,276216
NJ-12,house,NJ,12,Adam Hamawy,Gregg Mele,DEM,REP,,DEM,37.57,100.0,0.0,Safe D,29.93,5.31,37.57,2.13,0.0,0.2,23.58,13.99,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1533852,79425,0,91930,3084,0,1900174,0,1441921,76341,0,263767,16648,0,61806,0,0,0,53746,0,0,98552,0,68.78,31.22,0.0,159072,72190,0,0,231262
NM-01,house,NM,01,Melanie Stansbury,Ndidiamaka Okpareke,DEM,REP,DEM,DEM,26.79,99.6,0.4,Safe D,16.6,5.31,26.79,1.68,2.33,0.87,13.0,13.79,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1353564,100340,0,416711,42741,0,0,0,1082562,57599,0,467355,15340,0,202335,1900,0,0,0,0,0,0,0,63.39,36.61,0.0,156947,90628,0,0,247575
NM-02,house,NM,02,Gabriel Vasquez,Greg Cunningham,DEM,REP,DEM,DEM,15.37,93.6,6.4,Likely D,3.75,5.31,17.2,0.67,5.64,1.83,-1.84,17.21,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,43.0,41.0,1,5.0,0.15,3784102,1510080,0,2378703,794187,0,0,0,1444484,715893,0,385490,142850,0,990919,158100,0,0,0,0,0,0,0,57.69,42.31,0.0,109725,80489,0,0,190214
NM-03,house,NM,03,Teresa Leger Fernandez,Martin Zamora,DEM,REP,DEM,DEM,23.8,99.0,1.0,Safe D,10.35,5.31,23.8,0.73,6.72,0.69,5.32,18.48,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1249949,440623,0,666975,242569,0,0,0,990899,198054,0,114676,23608,0,212450,14200,0,0,0,0,0,0,0,61.9,38.1,0.0,129119,79470,0,0,208588
NV-01,house,NV,01,Dina Titus,Carrie Buck,DEM,REP,DEM,DEM,16.69,95.0,5.0,Safe D,5.73,5.31,16.69,-0.16,5.03,0.79,2.3,14.39,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1537358,1915058,0,1337525,653588,0,0,0,355197,1261470,0,50654,526707,0,766723,138100,0,0,3732,0,4000,24440,0,58.35,41.65,0.0,136918,97747,0,0,234665
NV-02,house,NV,02,Teresa Benitez-Thompson,David Flippo,DEM,REP,,REP,-6.6,25.5,74.5,Lean R,-12.1,5.31,-8.12,-1.32,0.0,-0.02,-14.26,7.66,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,48.0,46.0,1,2.0,0.15,257087,2275392,0,140607,117883,0,399937,653802,116479,2172225,0,57268,16480,0,23100,66500,0,20000,1675000,0,27163,1614965,0,46.7,53.3,0.0,137597,157054,0,0,294652
NV-03,house,NV,03,Susie Lee,Marty O'Donnell,DEM,REP,DEM,DEM,12.16,88.7,11.3,Likely D,2.83,5.31,12.16,0.06,3.88,0.08,-0.75,12.91,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,4401421,4055410,0,3689228,2409434,0,0,0,1178847,1645976,0,246965,189257,0,1306593,271905,0,0,3007000,0,0,3000000,0,56.08,43.92,0.0,151195,118400,0,0,269595
NV-04,house,NV,04,Steven Horsford,Cody Whipple,DEM,REP,DEM,DEM,17.95,96.2,3.8,Safe D,5.76,5.31,17.95,0.97,5.12,0.79,2.37,15.58,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,3350563,884687,0,1496222,285221,0,0,0,1860631,599467,0,209416,215816,0,1788353,7000,0,0,320119,0,22500,430235,0,58.98,41.02,0.0,141633,98522,0,0,240155
NY-01,house,NY,01,Christopher Gallant,Nick LaLota,DEM,REP,REP,REP,-3.09,37.7,62.3,Lean R,-8.38,5.31,-2.58,0.0,0.78,-0.29,-10.19,7.1,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,38.0,41.0,1,-6.0,0.15,647598,0,0,172217,0,0,0,0,475381,0,0,100617,0,0,11100,0,0,3500,0,0,0,0,0,48.45,51.55,0.0,145667,154957,0,0,300624
NY-02,house,NY,02,Patrick Halpin,Andrew Garbarino,DEM,REP,REP,REP,-11.21,13.3,86.7,Likely R,-11.23,5.31,-11.21,-1.46,-4.23,0.4,-14.08,2.87,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,461848,3513016,0,89408,3458915,0,0,0,372440,1599708,0,50667,5584,0,9950,1805000,0,7000,0,0,0,0,0,44.4,55.6,0.0,112544,140952,0,0,253496
NY-03,house,NY,03,Tom Suozzi,Mike LiPetri,DEM,REP,DEM,DEM,15.11,93.2,6.8,Likely D,-0.27,5.31,15.11,0.87,9.48,-0.28,-4.35,19.46,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,5456698,1666542,0,5679950,710120,0,0,0,1811089,957956,0,203262,199352,0,1584043,209500,0,0,0,0,0,56746,0,57.56,42.44,0.0,152411,112393,0,0,264804
NY-04,house,NY,04,Laura Gillen,Jeanine Driscoll,DEM,REP,DEM,DEM,14.53,92.5,7.5,Likely D,4.82,5.31,16.74,2.1,4.21,0.3,1.29,13.23,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,46.0,41.0,1,2.0,0.15,5097222,264824,0,3843824,226274,0,0,0,1276602,38550,0,325671,13709,0,1032059,66250,0,0,0,0,0,0,0,57.26,42.74,0.0,155782,116266,0,0,272049
NY-05,house,NY,05,Gregory Meeks,George Marsh,DEM,REP,DEM,DEM,58.6,100.0,0.0,Safe D,48.75,5.31,58.6,0.0,3.89,0.65,42.8,15.8,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1744888,0,0,2010350,0,0,0,0,1963090,0,0,1965,0,0,928255,0,0,0,0,0,0,0,0,79.3,20.7,0.0,134333,35067,0,0,169400
NY-06,house,NY,06,Grace Meng,Joseph Chou,DEM,REP,DEM,DEM,30.79,99.9,0.1,Safe D,13.52,5.31,30.79,0.0,11.74,0.22,6.53,24.26,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2033045,0,0,1034068,0,0,0,0,1967862,0,0,22020,0,0,574800,0,0,0,0,0,0,0,0,65.39,34.61,0.0,95830,50713,0,0,146543
NY-07,house,NY,07,Claire Valdez,Melvin Rivera,DEM,REP,,DEM,58.23,100.0,0.0,Safe D,51.98,5.31,58.23,0.0,0.0,0.94,47.19,11.04,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1693312,0,0,206842,0,0,956361,0,1486470,0,0,620052,0,0,44750,0,0,0,0,0,0,0,0,79.12,20.88,0.0,130153,34356,0,0,164509
NY-08,house,NY,08,Hakeem Jeffries,Lewis Mizrahi,DEM,REP,DEM,DEM,60.83,100.0,0.0,Safe D,48.45,5.31,60.83,0.0,6.67,0.4,44.77,16.06,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,14899981,0,0,5000460,0,0,0,32101,14854086,0,0,7235721,0,0,2079150,0,0,0,0,0,0,0,0,80.42,19.58,0.0,134749,32817,0,0,167566
